datetime,username,tweet,tweet_cleaned,tweet_tokens,normalization
2022-04-15 05:08:54+00:00,NeuerQiin,"@NyiMasRuminah UU TPKS
Undang-Undang Tanpa Partai K**dilan S*jaht***", uu tpks undang undang tanpa partai k  dilan s jaht  ,"['uu', 'tpks', 'undang', 'undang', 'tanpa', 'partai', 'k', 'dilan', 's', 'jaht']","['uu', 'tpks', 'undang', 'undang', 'tanpa', 'partai', 'kak', 'dilan', 'si', 'jaht']"
2022-04-15 05:09:32+00:00,_MadeInHeaven__,"@stafsuscolonial ""uu tpks itu akan mengarahkan perempuan jadi durhaka sama suami""
kau ada manetion cewe ga disini?",  uu tpks itu akan mengarahkan perempuan jadi durhaka sama suami  kau ada manetion cewe ga disini ,"['uu', 'tpks', 'itu', 'akan', 'mengarahkan', 'perempuan', 'jadi', 'durhaka', 'sama', 'suami', 'kau', 'ada', 'manetion', 'cewe', 'ga', 'disini']","['uu', 'tpks', 'itu', 'akan', 'mengarahkan', 'perempuan', 'jadi', 'durhaka', 'sama-sama', 'suami', 'kamu', 'ada', 'manetion', 'cewek', 'enggak', 'disini']"
2022-04-15 05:11:15+00:00,INA_NKRI,@DetaLewar Ini bs dilaporin dg pasal dlm UU TPKS, ini bs dilaporin dg pasal dlm uu tpks,"['ini', 'bs', 'dilaporin', 'dg', 'pasal', 'dlm', 'uu', 'tpks']","['ini', 'bisa', 'dilaporin', 'dengan', 'pasal', 'dalam', 'uu', 'tpks']"
2022-04-15 05:20:45+00:00,FloLibertus,"Baru membaca beberapa kalimat awal &amp; melihat screenshot pertama yg super menjijikkan di artikel ini. Sungguh memuakkan.
Thank you @sandhatu &amp; semua yg terlibat dlm rilis investigasi ini🙏 

Mari kita bersatu membasmi sick dudes! 
#onlinepredator
#UUTPKS",baru membaca beberapa kalimat awal  amp  melihat screenshot pertama yg super menjijikkan di artikel ini  sungguh memuakkan  thank you   amp  semua yg terlibat dlm rilis investigasi ini    mari kita bersatu membasmi sick dudes    ,"['baru', 'membaca', 'beberapa', 'kalimat', 'awal', 'amp', 'melihat', 'screenshot', 'pertama', 'yg', 'super', 'menjijikkan', 'di', 'artikel', 'ini', 'sungguh', 'memuakkan', 'thank', 'you', 'amp', 'semua', 'yg', 'terlibat', 'dlm', 'rilis', 'investigasi', 'ini', 'mari', 'kita', 'bersatu', 'membasmi', 'sick', 'dudes']","['baru', 'membaca', 'beberapa', 'kalimat', 'awal', 'amp', 'melihat', 'screenshot', 'pertama', 'yang', 'super', 'menjijikkan', 'di', 'artikel', 'ini', 'sungguh', 'memuakkan', 'thank', 'you', 'amp', 'semua', 'yang', 'terlibat', 'dalam', 'rilis', 'investigasi', 'ini', 'mari', 'kita', 'bersatu', 'membasmi', 'sick', 'dudes']"
2022-04-15 05:20:59+00:00,Ulul_626,"Itu yg pada demo nolak UUTPKS sudah baca RUU sebelumnya gak ya?
Mereka tau gak ya isi BAB IV dan V?
Mereka tau gak ya ganti kerugiannya bahkan bisa sampe ke ahli warisnya?
Mereka tau gak ya proses pemulihan itu terbagi atas 3 tahapan?",itu yg pada demo nolak uutpks sudah baca ruu sebelumnya gak ya  mereka tau gak ya isi bab iv dan v  mereka tau gak ya ganti kerugiannya bahkan bisa sampe ke ahli warisnya  mereka tau gak ya proses pemulihan itu terbagi atas   tahapan ,"['itu', 'yg', 'pada', 'demo', 'nolak', 'uutpks', 'sudah', 'baca', 'ruu', 'sebelumnya', 'gak', 'ya', 'mereka', 'tau', 'gak', 'ya', 'isi', 'bab', 'iv', 'dan', 'v', 'mereka', 'tau', 'gak', 'ya', 'ganti', 'kerugiannya', 'bahkan', 'bisa', 'sampe', 'ke', 'ahli', 'warisnya', 'mereka', 'tau', 'gak', 'ya', 'proses', 'pemulihan', 'itu', 'terbagi', 'atas', 'tahapan']","['itu', 'yang', 'pada', 'demo', 'nolak', 'uutpks', 'sudah', 'baca', 'ruu', 'sebelumnya', 'enggak', 'iya', 'mereka', 'tahu', 'enggak', 'iya', 'isi', 'bab', 'iv', 'dan', 'v', 'mereka', 'tahu', 'enggak', 'iya', 'ganti', 'kerugiannya', 'bahkan', 'bisa', 'sampai', 'ke', 'ahli', 'warisnya', 'mereka', 'tahu', 'enggak', 'iya', 'proses', 'pemulihan', 'itu', 'terbagi', 'atas', 'tahapan']"
2022-04-15 05:27:40+00:00,UGM_FESS,"keren bgt ga sih speakers nyaa, topiknya jg cocok bgt kmrn UU tpks udah disahkan! gas daftar ugm_fess https://t.co/O6dxcXr3XZ",keren bgt ga sih speakers nyaa  topiknya jg cocok bgt kmrn uu tpks udah disahkan  gas daftar ugm fess ,"['keren', 'bgt', 'ga', 'sih', 'speakers', 'nyaa', 'topiknya', 'jg', 'cocok', 'bgt', 'kmrn', 'uu', 'tpks', 'udah', 'disahkan', 'gas', 'daftar', 'ugm', 'fess']","['keren-keren', 'banget', 'enggak', 'sih', 'speakers', 'nya', 'topiknya', 'juga', 'cocok', 'banget', 'kemarin', 'uu', 'tpks', 'sudah', 'disahkan', 'gas', 'daftar', 'ugm', 'fess']"
2022-04-15 05:35:05+00:00,ngakuintrovert,@UnesaFess Fotoen nder saiki iso diperkarakan ndek UU TPKS, fotoen nder saiki iso diperkarakan ndek uu tpks,"['fotoen', 'nder', 'saiki', 'iso', 'diperkarakan', 'ndek', 'uu', 'tpks']","['fotoen', 'nder', 'saiki', 'iso', 'diperkarakan', 'ndek', 'uu', 'tpks']"
2022-04-15 05:39:03+00:00,belajarajasie,@tarkatsurlast @WinnerJhonshon perasaan komentar begini ada mulu kalo ngebahas uutpks. capek banget ga paham-paham,  perasaan komentar begini ada mulu kalo ngebahas uutpks  capek banget ga paham paham,"['perasaan', 'komentar', 'begini', 'ada', 'mulu', 'kalo', 'ngebahas', 'uutpks', 'capek', 'banget', 'ga', 'paham', 'paham']","['perasaan', 'komentar', 'begini', 'ada', 'melulu', 'kalau', 'ngebahas', 'uutpks', 'capek', 'banget', 'enggak', 'paham', 'paham']"
2022-04-15 05:40:04+00:00,AlysaNuha,Pengesahan UU TPKS adalah wujud kehadiran negara dalam melindungi korban kekerasan seksual dan menjamin rasa aman bagi segenap warga negara.. https://t.co/hdAcXb8KmD,pengesahan uu tpks adalah wujud kehadiran negara dalam melindungi korban kekerasan seksual dan menjamin rasa aman bagi segenap warga negara   ,"['pengesahan', 'uu', 'tpks', 'adalah', 'wujud', 'kehadiran', 'negara', 'dalam', 'melindungi', 'korban', 'kekerasan', 'seksual', 'dan', 'menjamin', 'rasa', 'aman', 'bagi', 'segenap', 'warga', 'negara']","['pengesahan', 'uu', 'tpks', 'adalah', 'wujud', 'kehadiran', 'negara', 'dalam', 'melindungi', 'korban', 'kekerasan', 'seksual', 'dan', 'menjamin', 'rasa', 'aman', 'bagi', 'segenap', 'warga', 'negara']"
2022-04-15 05:40:30+00:00,MataNajwa,"9 Kekerasan seksual yang disebutkan di UU TPKS pasal 4 ayat 1:
- Pelecehan seksual nonfisik
- Pelecehan seksual fisik
- Pemakaian kontrasepsi
- Pemakaian sterilisasi
- Pemaksaan perkawinan
- Penyiksaan seksual
(cont)

| Mata Najwa",  kekerasan seksual yang disebutkan di uu tpks pasal   ayat      pelecehan seksual nonfisik   pelecehan seksual fisik   pemakaian kontrasepsi   pemakaian sterilisasi   pemaksaan perkawinan   penyiksaan seksual  cont     mata najwa,"['kekerasan', 'seksual', 'yang', 'disebutkan', 'di', 'uu', 'tpks', 'pasal', 'ayat', 'pelecehan', 'seksual', 'nonfisik', 'pelecehan', 'seksual', 'fisik', 'pemakaian', 'kontrasepsi', 'pemakaian', 'sterilisasi', 'pemaksaan', 'perkawinan', 'penyiksaan', 'seksual', 'cont', 'mata', 'najwa']","['kekerasan', 'seksual', 'yang', 'disebutkan', 'di', 'uu', 'tpks', 'pasal', 'ayat', 'pelecehan', 'seksual', 'nonfisik', 'pelecehan', 'seksual', 'fisik', 'pemakaian', 'kontrasepsi', 'pemakaian', 'sterilisasi', 'pemaksaan', 'perkawinan', 'penyiksaan', 'seksual', 'cont', 'mata', 'najwa']"
2022-04-15 05:40:30+00:00,MataNajwa,"Resmi jadi UU, ini nih poin penting yang perlu kamu tahu soal UU TPKS

| Mata Najwa",resmi jadi uu  ini nih poin penting yang perlu kamu tahu soal uu tpks    mata najwa,"['resmi', 'jadi', 'uu', 'ini', 'nih', 'poin', 'penting', 'yang', 'perlu', 'kamu', 'tahu', 'soal', 'uu', 'tpks', 'mata', 'najwa']","['resmi', 'jadi', 'uu', 'ini', 'ini', 'poin', 'penting', 'yang', 'perlu', 'kamu', 'tahu', 'soal', 'uu', 'tpks', 'mata', 'najwa']"
2022-04-15 05:44:39+00:00,veelgeno,"Kita intip partai yg menolak UU TPKS, ada gejala mau tenggelam. https://t.co/bwhCtLmL15",kita intip partai yg menolak uu tpks  ada gejala mau tenggelam  ,"['kita', 'intip', 'partai', 'yg', 'menolak', 'uu', 'tpks', 'ada', 'gejala', 'mau', 'tenggelam']","['kita', 'intip', 'partai', 'yang', 'menolak', 'uu', 'tpks', 'ada', 'gejala', 'mau', 'tenggelam']"
2022-04-15 05:45:51+00:00,alfarisi13_,@WinnerJhonshon @cindyeah apakah UU TPKS menjelaskan batasan komentar seksual yang merendahkan?,  apakah uu tpks menjelaskan batasan komentar seksual yang merendahkan ,"['apakah', 'uu', 'tpks', 'menjelaskan', 'batasan', 'komentar', 'seksual', 'yang', 'merendahkan']","['apakah', 'uu', 'tpks', 'menjelaskan', 'batasan', 'komentar', 'seksual', 'yang', 'merendahkan']"
2022-04-15 06:04:39+00:00,GUNBINTARA,"@DetaLewar Udah masuk ranah UU TPKS,", udah masuk ranah uu tpks ,"['udah', 'masuk', 'ranah', 'uu', 'tpks']","['sudah', 'masuk', 'ranah', 'uu', 'tpks']"
2022-04-15 06:08:02+00:00,aaliyibni,"Intan Fauzi, Anggota Komisi VI DPR RI: UU TPKS Pembelaan Terhadap Korban Kekerasan Seksual https://t.co/RZPDQwpAj2",intan fauzi  anggota komisi vi dpr ri  uu tpks pembelaan terhadap korban kekerasan seksual ,"['intan', 'fauzi', 'anggota', 'komisi', 'vi', 'dpr', 'ri', 'uu', 'tpks', 'pembelaan', 'terhadap', 'korban', 'kekerasan', 'seksual']","['intan', 'fauzi', 'anggota', 'komisi', 'vi', 'dpr', 'ri', 'uu', 'tpks', 'pembelaan', 'terhadap', 'korban', 'kekerasan', 'seksual']"
2022-04-15 06:11:09+00:00,idn_channel,"Pengesahan UU TPKS Diapresiasi Aktivis dan Tokoh Perempuan Islam - https://t.co/w4UERfODP9: Rumah Perempuan dan Anak

IDN-CHANNEL - Tokoh perempuan Islam yang juga Ketua Umum Rumah Perempuan dan Anak (RPA) Ai Rahmayanti, mengapresiasi DPR RI yang telah mengesahkan Undang-Unda... https://t.co/m3W9vfl43g",pengesahan uu tpks diapresiasi aktivis dan tokoh perempuan islam    rumah perempuan dan anak  idn channel   tokoh perempuan islam yang juga ketua umum rumah perempuan dan anak  rpa  ai rahmayanti  mengapresiasi dpr ri yang telah mengesahkan undang unda   ,"['pengesahan', 'uu', 'tpks', 'diapresiasi', 'aktivis', 'dan', 'tokoh', 'perempuan', 'islam', 'rumah', 'perempuan', 'dan', 'anak', 'idn', 'channel', 'tokoh', 'perempuan', 'islam', 'yang', 'juga', 'ketua', 'umum', 'rumah', 'perempuan', 'dan', 'anak', 'rpa', 'ai', 'rahmayanti', 'mengapresiasi', 'dpr', 'ri', 'yang', 'telah', 'mengesahkan', 'undang', 'unda']","['pengesahan', 'uu', 'tpks', 'diapresiasi', 'aktivis', 'dan', 'tokoh', 'perempuan', 'islam', 'rumah', 'perempuan', 'dan', 'anak-anak', 'idn', 'channel', 'tokoh', 'perempuan', 'islam', 'yang', 'juga', 'ketua', 'umum', 'rumah', 'perempuan', 'dan', 'anak-anak', 'rpa', 'ai', 'rahmayanti', 'mengapresiasi', 'dpr', 'ri', 'yang', 'telah', 'mengesahkan', 'undang', 'unda']"
2022-04-15 06:12:43+00:00,celebesid_,ehh uu TPKS sdh bisa berlaku gak ? itu laki² elus walaupun belakang 😂😂😂 bisa  ke arah pelecehan!,ehh uu tpks sdh bisa berlaku gak   itu laki  elus walaupun belakang    bisa  ke arah pelecehan ,"['ehh', 'uu', 'tpks', 'sdh', 'bisa', 'berlaku', 'gak', 'itu', 'laki', 'elus', 'walaupun', 'belakang', 'bisa', 'ke', 'arah', 'pelecehan']","['eh', 'uu', 'tpks', 'sudah', 'bisa', 'berlaku', 'enggak', 'itu', 'laki-laki', 'elus', 'walaupun', 'belakang', 'bisa', 'ke', 'arah', 'pelecehan']"
2022-04-15 06:21:07+00:00,NasDem,"Hadirnya UU Tindak Pidana Kekerasan Seksual (TPKS) harus diikuti pemahaman yang menyeluruh aparat penegak hukum dan masyarakat dalam penerapannya, agar kehadiran beleid itu efektif mencegah dan menuntaskan kasus kekerasan seksual di Tanah Air.

@Rerie_Moerdijat https://t.co/moAv7AdFS5",hadirnya uu tindak pidana kekerasan seksual  tpks  harus diikuti pemahaman yang menyeluruh aparat penegak hukum dan masyarakat dalam penerapannya  agar kehadiran beleid itu efektif mencegah dan menuntaskan kasus kekerasan seksual di tanah air    ,"['hadirnya', 'uu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'tpks', 'harus', 'diikuti', 'pemahaman', 'yang', 'menyeluruh', 'aparat', 'penegak', 'hukum', 'dan', 'masyarakat', 'dalam', 'penerapannya', 'agar', 'kehadiran', 'beleid', 'itu', 'efektif', 'mencegah', 'dan', 'menuntaskan', 'kasus', 'kekerasan', 'seksual', 'di', 'tanah', 'air']","['hadirnya', 'uu', 'tindak', 'pidana', 'kekerasan', 'seksual', 'tpks', 'harus', 'diikuti', 'pemahaman', 'yang', 'menyeluruh', 'aparat', 'penegak', 'hukum', 'dan', 'masyarakat', 'dalam', 'penerapannya', 'agar', 'kehadiran', 'beleid', 'itu', 'efektif', 'mencegah', 'dan', 'menuntaskan', 'kasus', 'kekerasan', 'seksual', 'di', 'tanah', 'air']"
2022-04-15 06:21:08+00:00,NasDem,"Karena itu, upaya menyosialisasikan UU TPKS harus segera dilakukan agar efek pencegahan dan perlindungan yang diharapkan bisa segera dirasakan secara luas.

#PartaiNasDem #KaderNasDem #NasDemPeduli #UUTPKS",karena itu  upaya menyosialisasikan uu tpks harus segera dilakukan agar efek pencegahan dan perlindungan yang diharapkan bisa segera dirasakan secara luas     ,"['karena', 'itu', 'upaya', 'menyosialisasikan', 'uu', 'tpks', 'harus', 'segera', 'dilakukan', 'agar', 'efek', 'pencegahan', 'dan', 'perlindungan', 'yang', 'diharapkan', 'bisa', 'segera', 'dirasakan', 'secara', 'luas']","['karena', 'itu', 'upaya', 'menyosialisasikan', 'uu', 'tpks', 'harus', 'segera', 'dilakukan', 'agar', 'efek', 'pencegahan', 'dan', 'perlindungan', 'yang', 'diharapkan', 'bisa', 'segera', 'dirasakan', 'secara', 'luas']"
2022-04-15 06:21:08+00:00,NasDem,Menurut srikandi partai NasDem ini tugas terpenting setelah UU TPKS disahkan adalah memberi pemahaman yang utuh kepada para penegak hukum dan masyarakat terkait pasal-pasal dalam undang-undang tersebut.,menurut srikandi partai nasdem ini tugas terpenting setelah uu tpks disahkan adalah memberi pemahaman yang utuh kepada para penegak hukum dan masyarakat terkait pasal pasal dalam undang undang tersebut ,"['menurut', 'srikandi', 'partai', 'nasdem', 'ini', 'tugas', 'terpenting', 'setelah', 'uu', 'tpks', 'disahkan', 'adalah', 'memberi', 'pemahaman', 'yang', 'utuh', 'kepada', 'para', 'penegak', 'hukum', 'dan', 'masyarakat', 'terkait', 'pasal', 'pasal', 'dalam', 'undang', 'undang', 'tersebut']","['menurut', 'srikandi', 'partai', 'nasdem', 'ini', 'tugas', 'terpenting', 'setelah', 'uu', 'tpks', 'disahkan', 'adalah', 'memberi', 'pemahaman', 'yang', 'utuh', 'kepada', 'para', 'penegak', 'hukum', 'dan', 'masyarakat', 'terkait', 'pasal', 'pasal', 'dalam', 'undang', 'undang', 'tersebut']"
2022-04-15 06:21:25+00:00,e100ss,"Ketua DPR dan Organisasi Perempuan Desak Pemerintah Segera Susun Aturan Terkait UU TPKS
https://t.co/F1JGsC3SUm",ketua dpr dan organisasi perempuan desak pemerintah segera susun aturan terkait uu tpks ,"['ketua', 'dpr', 'dan', 'organisasi', 'perempuan', 'desak', 'pemerintah', 'segera', 'susun', 'aturan', 'terkait', 'uu', 'tpks']","['ketua', 'dpr', 'dan', 'organisasi', 'perempuan', 'desak', 'pemerintah', 'segera', 'susun', 'aturan', 'terkait', 'uu', 'tpks']"
2022-04-15 06:24:50+00:00,evhia,"@WinnerJhonshon Sosialisasi UU TPKS ini harus dilakukan sejak usia dini, diajarkan di sekolah2 supaya  pendidikan budi pekerti dan akhlak itu sinkron dengan segala konsekuensinya.", sosialisasi uu tpks ini harus dilakukan sejak usia dini  diajarkan di sekolah  supaya  pendidikan budi pekerti dan akhlak itu sinkron dengan segala konsekuensinya ,"['sosialisasi', 'uu', 'tpks', 'ini', 'harus', 'dilakukan', 'sejak', 'usia', 'dini', 'diajarkan', 'di', 'sekolah', 'supaya', 'pendidikan', 'budi', 'pekerti', 'dan', 'akhlak', 'itu', 'sinkron', 'dengan', 'segala', 'konsekuensinya']","['sosialisasi', 'uu', 'tpks', 'ini', 'harus', 'dilakukan', 'sejak', 'usia', 'dini', 'diajarkan', 'di', 'sekolah', 'supaya', 'pendidikan', 'budi', 'pekerti', 'dan', 'akhlak', 'itu', 'sinkron', 'dengan', 'segala', 'konsekuensinya']"
2022-04-15 06:37:14+00:00,KidBuu__,"Bang @erasmus70 bisa jelasin perbuatan seperti apa yang termasuk “perbuatan seksual non fisik” sebagaimana tercantum pada pada pasal 4 uu tpks?, saya coba cari di ketentuan umum gak ada definisi jelas nya, di penjelasan pun “cukup jelas”. https://t.co/KsNv9KxS7r",bang  bisa jelasin perbuatan seperti apa yang termasuk  perbuatan seksual non fisik  sebagaimana tercantum pada pada pasal   uu tpks   saya coba cari di ketentuan umum gak ada definisi jelas nya  di penjelasan pun  cukup jelas   ,"['bang', 'bisa', 'jelasin', 'perbuatan', 'seperti', 'apa', 'yang', 'termasuk', 'perbuatan', 'seksual', 'non', 'fisik', 'sebagaimana', 'tercantum', 'pada', 'pada', 'pasal', 'uu', 'tpks', 'saya', 'coba', 'cari', 'di', 'ketentuan', 'umum', 'gak', 'ada', 'definisi', 'jelas', 'nya', 'di', 'penjelasan', 'pun', 'cukup', 'jelas']","['bang', 'bisa', 'jelasin', 'perbuatan', 'seperti', 'apa-apa', 'yang', 'termasuk', 'perbuatan', 'seksual', 'non', 'fisik', 'sebagaimana', 'tercantum', 'pada', 'pada', 'pasal', 'uu', 'tpks', 'saya', 'coba', 'cari', 'di', 'ketentuan', 'umum', 'enggak', 'ada', 'definisi', 'jelas-jelas', 'nya', 'di', 'penjelasan', 'pun', 'cukup', 'jelas-jelas']"
2022-04-15 06:45:46+00:00,papuainside,"UU TPKS Disahkan, FJPI Siap Kawal Implementasi di Lapangan https://t.co/pJGKvdX9dF",uu tpks disahkan  fjpi siap kawal implementasi di lapangan ,"['uu', 'tpks', 'disahkan', 'fjpi', 'siap', 'kawal', 'implementasi', 'di', 'lapangan']","['uu', 'tpks', 'disahkan', 'fjpi', 'siap', 'kawal', 'implementasi', 'di', 'lapangan']"
2022-04-15 06:45:50+00:00,kangsayurpagi,"Atur pengingat untuk Space mendatang saya! https://t.co/DZpj18sjZ8
BEDAH UU TPKS",atur pengingat untuk space mendatang saya   bedah uu tpks,"['atur', 'pengingat', 'untuk', 'space', 'mendatang', 'saya', 'bedah', 'uu', 'tpks']","['atur', 'pengingat', 'untuk', 'space', 'mendatang', 'saya', 'bedah', 'uu', 'tpks']"
2022-04-15 06:52:02+00:00,pramdzzr,baca uu tpks overwhelming bgt langsung inget kasus-kasus,baca uu tpks overwhelming bgt langsung inget kasus kasus,"['baca', 'uu', 'tpks', 'overwhelming', 'bgt', 'langsung', 'inget', 'kasus', 'kasus']","['baca', 'uu', 'tpks', 'overwhelming', 'banget', 'langsung', 'ingat', 'kasus', 'kasus']"
2022-04-15 06:52:35+00:00,CakraWikara,"[10 TAHUN PERJALANAN UU TPKS]

Sejak 2012, masyarakat sipil menginisiasi RUU terkait kekerasan seksual, mendorong pembahasan di DPR, dan mengawal sampai pengesahan. Pada 12 April 2022, DPR setuju mengesahkan RUU TPKS jadi UU.

Bagaimana perjalanan #UUTPKS? Simak #LembarFaktaCWI! https://t.co/myXssY7gVI",    tahun perjalanan uu tpks   sejak       masyarakat sipil menginisiasi ruu terkait kekerasan seksual  mendorong pembahasan di dpr  dan mengawal sampai pengesahan  pada    april       dpr setuju mengesahkan ruu tpks jadi uu   bagaimana perjalanan   simak   ,"['tahun', 'perjalanan', 'uu', 'tpks', 'sejak', 'masyarakat', 'sipil', 'menginisiasi', 'ruu', 'terkait', 'kekerasan', 'seksual', 'mendorong', 'pembahasan', 'di', 'dpr', 'dan', 'mengawal', 'sampai', 'pengesahan', 'pada', 'april', 'dpr', 'setuju', 'mengesahkan', 'ruu', 'tpks', 'jadi', 'uu', 'bagaimana', 'perjalanan', 'simak']","['tahun-tahun', 'perjalanan', 'uu', 'tpks', 'sejak', 'masyarakat', 'sipil', 'menginisiasi', 'ruu', 'terkait', 'kekerasan', 'seksual', 'mendorong', 'pembahasan', 'di', 'dpr', 'dan', 'mengawal', 'sampai', 'pengesahan', 'pada', 'april', 'dpr', 'setuju', 'mengesahkan', 'ruu', 'tpks', 'jadi', 'uu', 'bagaimana', 'perjalanan', 'simak']"
2022-04-15 06:55:18+00:00,CakraWikara,"Pengesahan RUU TPKS menjadi UU TPKS tidak bisa dilepaskan dari kontribusi semua pihak yang terus membela korban dan penyintas.

Utamanya terima kasih kepada semua korban serta penyintas yang berani bersuara dan menuntut keadilan✨ https://t.co/0fF8ePUvPm",pengesahan ruu tpks menjadi uu tpks tidak bisa dilepaskan dari kontribusi semua pihak yang terus membela korban dan penyintas   utamanya terima kasih kepada semua korban serta penyintas yang berani bersuara dan menuntut keadilan  ,"['pengesahan', 'ruu', 'tpks', 'menjadi', 'uu', 'tpks', 'tidak', 'bisa', 'dilepaskan', 'dari', 'kontribusi', 'semua', 'pihak', 'yang', 'terus', 'membela', 'korban', 'dan', 'penyintas', 'utamanya', 'terima', 'kasih', 'kepada', 'semua', 'korban', 'serta', 'penyintas', 'yang', 'berani', 'bersuara', 'dan', 'menuntut', 'keadilan']","['pengesahan', 'ruu', 'tpks', 'menjadi', 'uu', 'tpks', 'tidak', 'bisa', 'dilepaskan', 'dari', 'kontribusi', 'semua', 'pihak', 'yang', 'terus', 'membela', 'korban', 'dan', 'penyintas', 'utamanya', 'terima', 'kasih', 'kepada', 'semua', 'korban', 'serta', 'penyintas', 'yang', 'berani', 'bersuara', 'dan', 'menuntut', 'keadilan']"
2022-04-15 07:14:57+00:00,AeYuwan,"@celebesid_ Zina yg mana dulu? Kalo zina yg ada unsur paksaannya kan jelas udah dilarang dong di UU TPKS. Karena udh masuk ke kategori Kekerasan Seksual. Terus masalahnya di mana?

Btw, kalo nulis yant benar dong. Tanda bacanya gak jelas. Kalimatnya rancu lagi. Gk ngerti gue.", zina yg mana dulu  kalo zina yg ada unsur paksaannya kan jelas udah dilarang dong di uu tpks  karena udh masuk ke kategori kekerasan seksual  terus masalahnya di mana   btw  kalo nulis yant benar dong  tanda bacanya gak jelas  kalimatnya rancu lagi  gk ngerti gue ,"['zina', 'yg', 'mana', 'dulu', 'kalo', 'zina', 'yg', 'ada', 'unsur', 'paksaannya', 'kan', 'jelas', 'udah', 'dilarang', 'dong', 'di', 'uu', 'tpks', 'karena', 'udh', 'masuk', 'ke', 'kategori', 'kekerasan', 'seksual', 'terus', 'masalahnya', 'di', 'mana', 'btw', 'kalo', 'nulis', 'yant', 'benar', 'dong', 'tanda', 'bacanya', 'gak', 'jelas', 'kalimatnya', 'rancu', 'lagi', 'gk', 'ngerti', 'gue']","['zina', 'yang', 'mana', 'dulu', 'kalau', 'zina', 'yang', 'ada', 'unsur', 'paksaannya', 'kan', 'jelas-jelas', 'sudah', 'dilarang', 'dong', 'di', 'uu', 'tpks', 'karena', 'sudah', 'masuk', 'ke', 'kategori', 'kekerasan', 'seksual', 'terus', 'masalahnya', 'di', 'mana', 'ngomong-ngomong', 'kalau', 'menulis', 'yant', 'benar-benar', 'dong', 'tanda', 'bacanya', 'enggak', 'jelas-jelas', 'kalimatnya', 'rancu', 'lagi', 'enggak', 'mengerti', 'saya']"
2022-04-15 07:18:50+00:00,celebesid_,@AeYuwan ya bukan urusanku soal rancu atau tdk . jadi UU TPKS ini kedudukan seksual bagi yg menikah maupun belum menikah sama . gak ada pembedanya. lalu utk org menikah di tambah lagi UU PKDRT . bisa jadi org menganggap di negara ini nikah di persusah. kalau zina  paling mudah, ya bukan urusanku soal rancu atau tdk   jadi uu tpks ini kedudukan seksual bagi yg menikah maupun belum menikah sama   gak ada pembedanya  lalu utk org menikah di tambah lagi uu pkdrt   bisa jadi org menganggap di negara ini nikah di persusah  kalau zina  paling mudah,"['ya', 'bukan', 'urusanku', 'soal', 'rancu', 'atau', 'tdk', 'jadi', 'uu', 'tpks', 'ini', 'kedudukan', 'seksual', 'bagi', 'yg', 'menikah', 'maupun', 'belum', 'menikah', 'sama', 'gak', 'ada', 'pembedanya', 'lalu', 'utk', 'org', 'menikah', 'di', 'tambah', 'lagi', 'uu', 'pkdrt', 'bisa', 'jadi', 'org', 'menganggap', 'di', 'negara', 'ini', 'nikah', 'di', 'persusah', 'kalau', 'zina', 'paling', 'mudah']","['iya', 'bukan', 'urusanku', 'soal', 'rancu', 'atau', 'tidak', 'jadi', 'uu', 'tpks', 'ini', 'kedudukan', 'seksual', 'bagi', 'yang', 'menikah', 'maupun', 'belum', 'menikah', 'sama-sama', 'enggak', 'ada', 'pembedanya', 'lalu', 'untuk', 'orang', 'menikah', 'di', 'tambah', 'lagi', 'uu', 'pkdrt', 'bisa', 'jadi', 'orang', 'menganggap', 'di', 'negara', 'ini', 'nikah', 'di', 'persusah', 'kalau', 'zina', 'paling', 'mudah']"
2022-04-15 07:23:07+00:00,arilsuhardi19,"UU TPKS, Oase Di Tengah Maraknya Pelecehan Seksual di Dunia Kampus

 https://t.co/R3klH6zGqy

#kampus #puanbawaindonesiamendunia
#Korban #Ramadan",uu tpks  oase di tengah maraknya pelecehan seksual di dunia kampus        ,"['uu', 'tpks', 'oase', 'di', 'tengah', 'maraknya', 'pelecehan', 'seksual', 'di', 'dunia', 'kampus']","['uu', 'tpks', 'oase', 'di', 'tengah', 'maraknya', 'pelecehan', 'seksual', 'di', 'dunia', 'kampus']"
